origin,destination,distance
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Central Bay Street),14.580497700847895
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Richmond / Adelaide / King),14.80904377347083
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),17.27642824061182
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Toronto Dominion Centre / Design Exchange),14.915042287240404
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Commerce Court / Victoria Hotel),14.76798180621103
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),15.017439117079839
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Central Toronto (Roselawn),15.206139308331553
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Central Toronto (Forest Hill North & West),14.864116160847738
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Central Toronto (The Annex / North Midtown / Yorkville),14.97159797006518
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (University of Toronto / Harbord),15.118747027725439
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Kensington Market / Chinatown / Grange Park),15.52627198676648
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),16.462876960940267
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),14.89290819276433
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Underground city),14.76798180621103
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),North York (Lawrence Manor / Lawrence Heights),17.616681503310716
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),North York (Glencairn),17.513370081131747
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),York (Cedarvale),16.455166689760713
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),York (Fairbank / Oakwood),18.087182952877985
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Downtown Toronto (Christie),16.460311698998133
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),West Toronto (Dufferin / Dovercourt Village),17.866864289554815
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),West Toronto (Rua Aþores / Trinity),17.251796973771093
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),West Toronto (Brockton / Parkdale Village / Exhibition Place),18.658126326932177
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),North York (North Park / Maple Leaf Park / Upwood Park),20.585600921759163
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),20.750220901783464
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),York (Runnymede / The Junction North),21.058856453988913
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),West Toronto (High Park / The Junction South),19.979756344155913
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),West Toronto (Parkdale / Roncesvalles Village),19.75711009022744
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),West Toronto (Bloor West Village / Swansea),21.81878233244753
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Queen's Park Ontario Provincial Government,14.358164521080651
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),6.384614172139083
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),25.33457014549303
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Alderwood / Long Branch),28.3487949448703
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),23.656418429265976
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),23.482298485571913
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),25.93326603844005
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Islington Avenue),24.74793720801344
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),27.05898099964807
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),29.205674120365074
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),North York (Humber Summit),26.422389470350332
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),North York (Humberlea / Emery),24.85512623324365
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Weston,23.05560138723178
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Westmount),24.427367415163832
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),26.569394670799017
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),28.708679373505188
Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),28.9296499335578
Scarborough (Birch Cliff / Cliffside West),Scarborough (Dorset Park / Wexford Heights / Scarborough Town Centre),7.355225229970978
Scarborough (Birch Cliff / Cliffside West),Scarborough (Wexford / Maryvale),6.805549654380342
Scarborough (Birch Cliff / Cliffside West),Scarborough (Agincourt),11.052802651767294
Scarborough (Birch Cliff / Cliffside West),Scarborough (Clarks Corners / Tam O'Shanter / Sullivan),10.062991910092048
Scarborough (Birch Cliff / Cliffside West),Scarborough (Milliken / Agincourt North / Steeles East / L'Amoreaux East),13.69207858898675
Scarborough (Birch Cliff / Cliffside West),Scarborough (Steeles West / L'Amoreaux West),12.68618839379861
Scarborough (Birch Cliff / Cliffside West),Scarborough (Upper Rouge),16.114405825887005
Scarborough (Birch Cliff / Cliffside West),North York (Hillcrest Village),13.98707570627386
Scarborough (Birch Cliff / Cliffside West),North York (Fairview / Henry Farm / Oriole),11.571920599887434
Scarborough (Birch Cliff / Cliffside West),North York (Bayview Village),13.273587794574407
Scarborough (Birch Cliff / Cliffside West),North York (York Mills / Silver Hills),11.157211972550916
Scarborough (Birch Cliff / Cliffside West),Willowdale East (Newtonbrook),15.8636728255606
Scarborough (Birch Cliff / Cliffside West),Willowdale South,14.24192749928528
Scarborough (Birch Cliff / Cliffside West),North York (York Mills West),12.316874114965966
Scarborough (Birch Cliff / Cliffside West),Willowdale West,17.206458322552102
Scarborough (Birch Cliff / Cliffside West),North York (York Heights / Victoria Village / Parkway East),8.431951839595165
Scarborough (Birch Cliff / Cliffside West),Don Mills North,9.392343957577852
Scarborough (Birch Cliff / Cliffside West),Don Mills South (Flemingdon Park),6.940860781475489
Scarborough (Birch Cliff / Cliffside West),North York (Armour Heights / Wilson Heights / Downsview North),16.041548528539725
Scarborough (Birch Cliff / Cliffside West),North York (Northwood Park / York University),20.05476412860984
Scarborough (Birch Cliff / Cliffside West),Downsview East (CFB Toronto),17.149294530960336
Scarborough (Birch Cliff / Cliffside West),Downsview West,20.301029269380848
Scarborough (Birch Cliff / Cliffside West),Downsview Central,18.789445364950048
Scarborough (Birch Cliff / Cliffside West),North York (Jane and Finch),21.71190399663255
Scarborough (Birch Cliff / Cliffside West),North York (Sweeney Park / Wigmore Park),5.409200319262407
Scarborough (Birch Cliff / Cliffside West),East York (Parkview Hill / Woodbine Gardens),3.80707399917766
Scarborough (Birch Cliff / Cliffside West),East York (Woodbine Heights),3.8035761746922354
Scarborough (Birch Cliff / Cliffside West),East Toronto (The Beaches),3.0193177437131715
Scarborough (Birch Cliff / Cliffside West),East York (Leaside),8.247278396026724
Scarborough (Birch Cliff / Cliffside West),East York (Thorncliffe Park),6.682641924074596
Scarborough (Birch Cliff / Cliffside West),East Toronto (The Danforth East),5.872800154415828
Scarborough (Birch Cliff / Cliffside West),East Toronto (The Danforth West / Riverdale),7.361162500420535
Scarborough (Birch Cliff / Cliffside West),East Toronto (India Bazaar / The Beaches West),5.004742329200303
Scarborough (Birch Cliff / Cliffside West),East Toronto (Studio District),7.500740615583332
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Lawrence Park East),11.063103255113644
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Davisville North),10.18114600510236
Scarborough (Birch Cliff / Cliffside West),Central Toronto (North Toronto West),11.602528719266783
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Davisville),9.732761471404052
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Moore Park / Summerhill East),9.722203133924268
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park),11.133639310873694
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Rosedale),8.826055218602582
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (St. James Town / Cabbagetown),8.900939552447781
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Church and Wellesley),10.074170285758333
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Regent Park / Port of Toronto),9.033564738862061
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Ryerson),10.073087825058183
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (St. James Park),10.174752614204467
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Berczy Park),10.480256197256013
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Central Bay Street),10.674099209161598
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Richmond / Adelaide / King),10.809716090408733
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),13.120380116382076
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Toronto Dominion Centre / Design Exchange),10.883912719413013
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Commerce Court / Victoria Hotel),10.759852261899056
Scarborough (Birch Cliff / Cliffside West),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),13.020972669398677
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Roselawn),12.579830914717302
Scarborough (Birch Cliff / Cliffside West),Central Toronto (Forest Hill North & West),11.851374631766344
Scarborough (Birch Cliff / Cliffside West),Central Toronto (The Annex / North Midtown / Yorkville),11.424453622739785
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (University of Toronto / Harbord),11.366474826470686
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Kensington Market / Chinatown / Grange Park),11.646636977577002
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),12.444420972598628
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),10.817328397200576
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Underground city),10.759852261899056
Scarborough (Birch Cliff / Cliffside West),North York (Lawrence Manor / Lawrence Heights),15.23533171861183
Scarborough (Birch Cliff / Cliffside West),North York (Glencairn),14.804802957529235
Scarborough (Birch Cliff / Cliffside West),York (Cedarvale),13.360658492594176
Scarborough (Birch Cliff / Cliffside West),York (Fairbank / Oakwood),14.979021857046316
Scarborough (Birch Cliff / Cliffside West),Downtown Toronto (Christie),12.888566703640628
Scarborough (Birch Cliff / Cliffside West),West Toronto (Dufferin / Dovercourt Village),14.314346682276064
Scarborough (Birch Cliff / Cliffside West),West Toronto (Rua Aþores / Trinity),13.385454112113445
Scarborough (Birch Cliff / Cliffside West),West Toronto (Brockton / Parkdale Village / Exhibition Place),14.739056168196836
Scarborough (Birch Cliff / Cliffside West),North York (North Park / Maple Leaf Park / Upwood Park),17.987467781090555
Scarborough (Birch Cliff / Cliffside West),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),17.77712638962848
Scarborough (Birch Cliff / Cliffside West),York (Runnymede / The Junction North),17.779316671336108
Scarborough (Birch Cliff / Cliffside West),West Toronto (High Park / The Junction South),16.43870765679443
Scarborough (Birch Cliff / Cliffside West),West Toronto (Parkdale / Roncesvalles Village),16.008285829127672
Scarborough (Birch Cliff / Cliffside West),West Toronto (Bloor West Village / Swansea),18.218268525158052
